PSD95,8930.38643503
GAIP,0.0
ABP1,0.0
ARIP2,0.0
CALRETICULIN,183.2
GLYT1,0.0
PQCaCh,4960.04805482
COFILIN,848.91990172
ANKYRIN,1082.74328727
RYR,8336.06704742
EEF2K,386.0
TAU,4072.80852256
MNK1,37.5428571429
DYNEIN,0.0
POTASSIUM,0.0
GABARAP,0.0
SYNTAXIN,4604.52385174
bARK,385.0
SV2A,0.0
ADPRIBSYCYCLASE,571.362637363
IGF1R,391.074603175
KV42,87.0075280112
NWASP,3262.02953697
PSD93,0.0
CAMKI,119.807247899
CAMKK,318.732602181
IKBA,0.0
S40,1980.1
JIP,342.0
COMPLEXIN,0.0
RHEB,0.0
DREAM,2866.94722729
SNAP25,1890.28182116
SPECTRIN,386.0
SHANK,890.962518038
GRB10,269.715424431
RICS,0.0
CAMKIV,560.136666228
CAMKII,5261.34539427
PTEN,0.0
JNK,1923.21111111
RASGRP3,415.924603175
SYNTENIN,749.657888857
CRIPT,79.1828770264
GAP43,0.0
SSCAM,0.0
ENKEPHALIN,0.0
M2R,110.152083344
MST3,0.0
ADDUCIN,0.0
NFM,0.0
NFH,0.0
mRNA,0.0
PKCE,0.0
ANANDAMIDE,0.0
HCK,0.0
COOL,1558.65822511
MERLIN,0.0
tRNA,0.0
NOPR,84.75
CBL,0.0
M4R,109.652083344
CBP,8328.11403725
GIT1,0.0
NASCENTCHAIN,0.0
NOS,2423.89157094
DOK,285.444921126
RALBP1,1782.22857143
S6,2342.1
RET,983.976066795
XIAP,678.0
EPAC,60.0793650794
NEUREXIN,0.0
ADAPTIN,0.0
FILAMIN,0.0
Potassium,0.0
PHAS,2.0
PHAP,0.0
CaMKI,0.0
RIM,5515.89096459
EFA6,0.0
PI3K,15078.8903818
GELSOLIN,1326.24064945
BETAARRESTIN,0.0
MKP5,0.0
PP2C,0.0
DOPAMINE,0.0
LEF1,86.4095238095
APOLLON,0.0
MAP2,280.821223499
EPHRIN,0.0
SS,0.0
FIBRINOGEN,0.0
STEP,1317.33738574
SSTR1,153.858529174
SSTR2,185.141470826
KINESIN,0.0
GLUTAMATE,0.0
CDC42,1490.33214706
CAS,0.0
EEF1A2,0.0
