100991,1.90220234506,0.738984866683,-0.385501590973,0.0437637160484,-0.863923546036,1.26070309504,0.306039352665,-0.727401975784,-0.710827337242,-0.230422952387,0.53341375382,0.135051818234,0.21142870764,0.201067464924,0.178862844475,0.0957505187715,-0.188265590933,0.163125950936,-0.342575110096,0.00911449748333
206496,-0.491009055434,-0.716181648753,-0.599933141004,0.76225971938,0.291699015914,-0.411674525879,-0.0957965433301,0.101359820651,-0.196978466772,-0.319807020386,0.322293142363,0.158849870808,0.11342810313,0.157302162596,0.302612313957,-0.106738629921,-0.141757468931,0.0450710983812,-0.287872302227,-0.0616705267229
206491,-0.585665054962,-0.747603581861,-0.619497247593,0.695713892762,0.31807458779,-0.0301466714638,-0.258448961412,0.154392254806,-0.141068969291,-0.432149034324,0.0357177453946,0.260182955759,-0.0925511469889,-0.0290147564256,0.217547890974,-0.182289898785,-0.0520982535475,-0.00401718992433,-0.252759384216,0.0279937308752
206493,-0.491009055434,-0.716181648753,-0.599933141004,0.76225971938,0.291699015914,-0.411674525879,-0.0957965433301,0.101359820651,-0.196978466772,-0.319807020386,0.322293142363,0.158849870808,0.11342810313,0.157302162596,0.302612313957,-0.106738629921,-0.141757468931,0.0450710983812,-0.287872302227,-0.0616705267229
203184,-1.30655714959,-0.311986297806,-0.0764110890301,0.127943510877,-0.329806574155,0.160917544024,0.765308392629,-0.23497214131,0.291261031595,0.364962765223,-0.197845072619,-0.236935882986,0.13417147972,-0.333138953831,-0.126876614576,-0.284488185469,0.228173773398,0.0472152044594,-0.0157358757097,0.428076515775
206499,-0.491009055434,-0.716181648753,-0.599933141004,0.76225971938,0.291699015914,-0.411674525879,-0.0957965433301,0.101359820651,-0.196978466772,-0.319807020386,0.322293142363,0.158849870808,0.11342810313,0.157302162596,0.302612313957,-0.106738629921,-0.141757468931,0.0450710983812,-0.287872302227,-0.0616705267229
205157,-0.982212741875,0.00136890272179,0.0138915300099,-0.535612567773,-0.174002848523,-0.242791574674,0.725364780596,-0.275002104146,0.296114357594,0.425996582214,0.378507730753,0.0191526037616,0.170383806704,-0.157632544507,-0.202841982727,-0.415029235483,0.145451307893,0.141469430633,-0.00465784275132,-0.0392639838781
101767,1.26663894334,-0.487215270577,-0.478017321382,0.304494028212,0.125200783741,-0.454434919121,-0.20825250998,-0.119172887587,-0.187288691658,0.539271981608,-0.338471287223,0.227750262569,-0.0206995741092,-0.14904997959,0.521133438887,0.21040461302,0.107694268425,0.150800945418,-0.0724570064099,-0.178674238497
101766,1.37662548508,0.258583644322,-0.206348379158,-0.766524293119,-0.209340583035,-0.222162761414,-0.162339112494,0.0195869993233,0.151260866357,0.340692986196,-0.404539914788,0.129151038236,-0.0550401086138,-0.0584562542066,0.290351986528,0.105398089094,0.144480829187,0.0574522078565,0.0971591409154,-0.187833161149
101765,0.785882925005,0.0840257044388,-0.161878334016,-0.470159649921,-0.600042905149,-0.442280639349,-0.0484848261246,0.264594235365,0.0527460112029,0.196006045212,-0.572164226285,0.154132839728,-0.171304837344,-0.0115815152955,0.223389091239,-0.137193596847,0.352237759745,0.14549548355,0.0642635880401,-0.27711756217
101762,0.494195745121,-0.0322374066792,0.0315587430401,-0.527968224327,-0.66183993027,-0.382218135666,-0.0806636022118,0.319248389195,-0.062962747586,0.183620841405,-0.52873477927,0.170448501445,-0.13336645407,0.030851382689,0.179918796253,-0.0865646829858,0.252251615044,0.13541057234,-0.107775237665,-0.199903362019
