74700,1,2
684986,1,2
127940,2,2
686015,4,0
23448,3,0
131117,2,2
144330,2,1
193354,3,1
193352,1,5
1121867,5,0
1105505,2,0
103543,5,2
1104055,4,0
469504,3,0
35852,0,4
193918,0,1
6151,3,9
6152,2,1
189572,3,1
6155,5,1
189571,3,4
287787,2,10
289780,4,3
289781,2,4
1106287,4,0
158098,3,0
69392,3,1
1132434,2,0
69397,3,0
65650,5,4
65653,5,2
100701,0,1
1102442,2,0
689439,3,0
853114,1,3
853115,0,4
853116,3,2
52003,1,3
52000,1,2
853118,1,1
52007,1,1
1129015,3,0
1129018,2,0
1132505,3,0
43698,2,3
85324,0,2
1113438,5,0
284023,2,4
258259,0,1
63931,2,5
93320,3,0
990075,1,0
2440,1,30
644494,2,2
1130568,1,0
1109392,3,0
1130567,5,0
1106630,5,0
1117184,4,0
93923,3,1
294145,1,0
102939,0,2
102938,3,1
16819,3,12
1107728,1,0
132821,0,1
117328,0,4
1117219,2,0
631015,0,2
139738,0,1
753047,3,6
79817,2,1
646412,0,1
6378,3,3
787016,3,1
1109957,3,0
300071,5,0
1131360,4,0
1154076,4,0
87363,4,1
1116922,2,0
20526,4,2
20528,3,3
1138755,1,0
54550,1,1
22874,2,1
22875,0,3
22876,4,0
293285,2,0
197452,2,2
1130657,1,0
561581,4,2
1153275,2,0
219239,4,2
1121254,3,0
1131565,2,0
152731,2,2
6209,0,11
179180,0,3
1131189,1,0
1129907,2,0
1131184,2,0
49482,3,4
1131180,1,0
48781,1,4
294030,5,1
711598,1,0
1131748,2,0
1131745,2,0
104840,4,0
212107,0,1
1130586,1,0
594511,0,2
645452,0,1
1997,2,9
1999,0,5
1114184,1,0
634975,4,0
1129835,4,0
45061,1,0
1128839,3,0
237521,1,1
31489,1,11
8832,1,1
67584,0,3
1108175,2,0
395725,4,2
1130808,3,0
58454,1,2
58453,0,1
1113084,1,0
610529,0,1
643734,2,1
12946,2,0
17821,0,1
948846,1,0
592996,0,2
575292,3,2
1152904,3,0
399370,4,1
5454,0,3
137956,2,1
16474,4,1
137868,1,6
399173,1,0
1107010,4,0
23507,4,7
340299,2,1
23502,4,2
1115166,1,0
1110531,3,0
1135455,1,0
194645,1,1
1152821,1,0
151708,1,1
189577,4,0
189574,1,1
1127566,2,0
83725,3,5
1114364,1,0
8766,1,1
1123093,1,0
1152436,1,0
89547,1,12
31349,4,1
232860,0,1
1108597,1,0
43186,0,3
107251,4,2
66982,3,1
107252,4,0
562067,4,1
66986,2,1
1112911,4,0
119686,2,2
711994,0,1
1110628,1,0
6220,5,3
280876,2,1
521183,0,3
1124837,1,0
28964,2,2
650807,0,2
696345,4,4
696346,5,0
28387,4,1
696342,3,0
277263,3,0
173884,4,0
1102850,1,0
1136342,1,0
1119471,4,0
653441,5,2
86359,3,4
126868,0,2
126867,1,1
77112,1,0
1110998,4,0
1126350,2,0
308003,2,0
647413,3,0
69418,2,0
310530,4,1
566488,1,0
1103038,4,0
35335,1,3
606647,2,0
1103031,4,0
141160,1,4
595063,3,0
1128982,2,0
74821,0,3
1113534,1,0
189566,0,5
250566,0,1
646357,3,1
576725,2,1
409255,1,1
77758,1,9
6782,0,2
6784,0,8
1106298,2,0
631052,5,0
27174,3,4
1118658,3,0
180373,4,1
561789,0,3
1154520,1,0
1154525,3,0
1154524,3,0
46491,0,12
1153065,2,0
1153064,2,0
16485,0,8
683294,0,2
55801,2,1
714879,3,0
1112106,2,0
1152259,2,0
14430,0,7
235776,4,0
1152490,3,0
315266,3,0
824245,0,1
191216,1,0
1105887,2,0
1109199,3,0
