PAC1,0.000408526359405
SUMO1,0.000408526359405
SUMO3,0.000408526359405
SUMO2,0.000408526359405
PSD93,0.00209315740404
ARIP2,0.000408526359405
CALRETICULIN,0.0011555177178
HIPK2,0.000408526359405
GLYT1,0.000408526359405
SAPAP,0.000408526359405
COFILIN,0.00244148397322
ANKYRIN,0.00215840275962
RYR,0.00651937637696
SRP54,0.000743076124861
EEF2K,0.000910319811965
TAU,0.00324650739829
MNK1,0.0014132516169
DYNEIN,0.000408526359405
POTASSIUM,0.0113477939356
GABARAP,0.00222505299538
SYNTAXIN,0.00498166139949
DMPK,0.00514742130379
SV2A,0.0011555177178
ADPRIBSYCYCLASE,0.000655271491494
PSD95,0.00614177990131
TWA1,0.000408526359405
IGF1R,0.000960156981963
GAIP,0.000408526359405
KV43,0.00144859794615
KV42,0.00332300200283
NWASP,0.00309043252884
MYPT2,0.00338344149026
MYPT1,0.00178438203988
CAMKI,0.00079542321745
CAMKK,0.000636922041476
IKBA,0.00298713040351
S40,0.00148631484074
JIP,0.00604762194763
COMPLEXIN,0.000408526359405
SRCASM,0.00346557771921
VAV,0.00307251549224
SNAP25,0.00270613665479
SPECTRIN,0.00327904885076
SHANK,0.000863380898777
GRB10,0.000967713816852
RICS,0.000502026984109
CAMKIV,0.00104438837559
CAMKII,0.0022858087808
PTEN,0.000744863776187
JNK,0.00264544674343
RASGRP3,0.000538210822674
TSC,0.000836830493918
SYNTENIN,0.00109998081788
CRIPT,0.000733214259567
H2O2,0.000776280107777
GAP43,0.000538210822674
SSCAM,0.0013336785036
ENKEPHALIN,0.000408526359405
M2R,0.000500464796498
MST3,0.000515416514415
CMYC,0.000793272223589
ADDUCIN,0.000766606504745
NFM,0.000698951439021
NFH,0.000902254369594
mRNA,0.00723722596858
PKCE,0.000408526359405
ANANDAMIDE,0.000408526359405
HCK,0.000408526359405
COOL,0.00205329654997
MERLIN,0.000738537066747
tRNA,0.00401891802412
NOPR,0.000500464796498
CBL,0.000408526359405
PERK,0.000408526359405
CBP,0.011105717218
GIT1,0.000408526359405
NASCENTCHAIN,0.0061704904022
NOS,0.00197784427186
DOK,0.000896569471814
RALBP1,0.00534563528631
S6,0.000788814284904
RET,0.00113787821218
XIAP,0.00127259689787
EPAC,0.00515117196379
NEUREXIN,0.000872387631772
ADAPTIN,0.000408526359405
FILAMIN,0.00119799747767
KIR41,0.000500464796498
PHAS,0.000618019711744
PHAP,0.000408526359405
RIM,0.000515416514415
MUPP1,0.000502026984109
NEUROGRANIN,0.000538210822674
EFA6,0.000408526359405
EIF2,0.00401329423151
FRA1,0.000408526359405
CPI17,0.00201819045594
PI3K,0.00844856869006
KChIP4,0.0011555177178
GELSOLIN,0.00129187320717
BETAARRESTIN,0.000408526359405
EIF5,0.000408526359405
PP2C,0.000408526359405
DOPAMINE,0.000408526359405
APOLLON,0.000408526359405
PHOSPHOLAMBAN,0.00156695491319
EPHRIN,0.000408526359405
SS,0.000408526359405
FIBRINOGEN,0.000408526359405
STEP,0.000642876145494
SSTR1,0.000592403233591
SSTR2,0.000592403233591
KINESIN,0.0018794325168
GLUTAMATE,0.000408526359405
CDC42,0.00507226901109
ITCH,0.000917135913906
CAS,0.0011760840707
EEF1A2,0.000558684097201
EGFR,0.00140646476565
BAX,0.00520093286549
YOTIAO,0.000700892074966
VAMP,0.000623532511171
BAD,0.00724960647138
MITF,0.00333883023268
BAK,0.000776280107777
CAD,0.00107834196427
EPS15,0.00124879601264
IBP1,0.000408526359405
KV41,0.000752042970012
IBP2,0.000408526359405
DOC2,0.001579942566
PDE1B,0.000530031886467
PDE1A,0.000530031886467
CDK11,0.000974037858384
FIVEHT1AR,0.000500464796498
PP2A,0.00113979619032
ALPHACATENIN,0.000408526359405
P53,0.00238900133637
GRIP,0.00146006441064
GRIT,0.00135016496656
CLATHRIN,0.00148961897238
CERAMIDE,0.000408526359405
SEC61P,0.00219628667229
RADIXIN,0.000531110942196
SYNAPTOBREVIN,0.00235937037798
L1,0.000408526359405
SYNAPSIN,0.004412438873
IKBB,0.000408526359405
PKCZETA,0.00129126849699
RSK,0.000885572364162
MLK3,0.00486688367017
D3R,0.000531110942196
N41,0.00150833924367
NCK,0.00225045654457
CEK1,0.000500464796498
cADPR,0.000998541826032
EEF2,0.00122784250632
AXIN,0.000678984482192
CAVEOLIN,0.00157801930454
DYRK,0.000408526359405
IP3,0.00270933069591
ADENOSINE,0.000408526359405
SIAH,0.000408526359405
EGF,0.000408526359405
FIVEHT2AR,0.000500464796498
RAC,0.00775981445222
PABP,0.000860776816166
RAN,0.000974037858384
DREAM,0.00152657442322
RAL,0.00507778500223
PAXILLIN,0.00143192258958
RAI,0.000664677121722
SURVIVIN,0.000408526359405
SEQUESTOSOME,0.000980910343005
CORTACTIN,0.0012050240249
RAS,0.010197758763
RB,0.000744863776187
FADD,0.00133453153878
DYRK1A,0.000408526359405
CAMKPASE,0.000408526359405
CALCIPRESSIN,0.00110715796784
FOSB,0.000408526359405
RASGRF,0.0015850884148
LAMINA,0.00231610730201
INSULIN,0.000408526359405
APS,0.000583184261513
C3G,0.000704494284062
CFOS,0.00230662279568
ELK1,0.00244885575912
RHO,0.00462227554864
APC,0.000731630730352
STAT,0.0026140275395
GALPHAO,0.00460992422907
GALPHAI,0.00470730390896
KSR,0.000496902501914
cAMP,0.0158096010729
TBR1,0.000600994450873
CAPRI,0.0011555177178
GRP94,0.000408526359405
GALPHAZ,0.00199048074345
CALCINEURIN,0.00240834162169
GALPHAQ,0.00278343645604
GALPHAS,0.00140959122176
PKR,0.00298867692498
MADD,0.000757842163621
DAPK,0.000530031886467
cIAP1,0.000408526359405
PQCaCh,0.0029378487008
PKB,0.00333235269485
PKC,0.00605606773568
PKA,0.00570280258635
PKG,0.00137059942035
PKD,0.000408526359405
CAIN,0.0004698186508
PKI,0.000408526359405
PKN,0.000408526359405
PDE5A,0.000762161646504
CLIP170,0.000408526359405
DELTA_CATENIN,0.00208244318418
IGF1,0.000408526359405
CSK,0.000408526359405
DLK,0.00101334558277
ABL,0.00244065373236
GAT1,0.00175323459718
SHC,0.0025322569949
