szymkowiak01hierarchical,0.000345694948229
526346,0.000276973264748
shkapenyuk01design,0.000693203424303
agrawal00athena,0.000433721616144
tenhagen01continuous,0.000238340096548
533620,0.000309909997669
284454,0.000499819556864
kinny97modelling,0.000251759453009
452308,0.000710043463304
brown98utility,0.0002817479786
rahwan00virtual,0.000342239167044
306529,0.000392595211495
bonchi01web,0.0010584247489
werger00ayllu,0.000831535918916
varela99ant,0.000269012911314
nodine99active,0.000557166806984
32521,0.000353135154466
griffiths01query,0.000911606878172
spoelder00man,0.000252662166599
120432,0.000238340096548
craswell01effective,0.00039275727034
56231,0.000238340096548
martelli99specification,0.000354409563891
311175,0.000238340096548
56124,0.000238340096548
253088,0.000457318616378
279508,0.000815356936143
51607,0.000238340096548
muslea00selective,0.000362118000301
60136,0.000486197642298
ianni01intelligent,0.000521433542953
marques02componentbased,0.000465329540937
424127,0.000364035591971
schein01generative,0.000558996354108
laviola99wholehand,0.000506727225751
414073,0.000290646589635
amer-yahia00boundingschemas,0.000447876077772
310158,0.000265178809469
kaburlasos00learning,0.000790975125876
giampapa00agent,0.000238340096548
yang99mixtures,0.000274125047109
fernyhough99constructing,0.00110802424709
bergamaschi99semantic,0.000309909997669
widom00wsqdsq,0.000519588740817
arlein99making,0.00061502559003
moreno95alisis,0.000238340096548
chakrabarti02accelerated,0.00057073512048
132577,0.000489828194782
puzicha99theory,0.000238340096548
erwig00querybytrace,0.000447409678047
baek01cost,0.000384623996285
amin02towards,0.000582723618028
schmill99learned,0.000238340096548
slonim01power,0.000410526448958
517801,0.000294350734548
509713,0.000402524063882
186486,0.000272127200413
74239,0.000238340096548
joachims02unbiased,0.000238340096548
khanna01computing,0.000345694948229
sattler01data,0.000362216490755
538013,0.000238340096548
tova99active,0.000459674974711
callan99automatic,0.000285529042342
orr00smart,0.000238340096548
liechti00digital,0.00045304979991
293286,0.000238340096548
racine97maintaining,0.000248564368137
klein91supporting,0.000238340096548
340329,0.000508109652391
462285,0.000505291517264
226124,0.000238340096548
nielsen00designing,0.000345694948229
apte01ai,0.000902436808077
528220,0.000675695205269
stader98intelligent,0.000238340096548
weiss99achieving,0.00072368713996
lee00training,0.000238340096548
buneman98path,0.000238340096548
267965,0.000321294650042
cremonini00ruling,0.000252654076773
abowd00charting,0.000238340096548
globig94casebased,0.000332264622672
vandertorre98diagnosis,0.000238340096548
mair99investigation,0.000248564368137
good99combining,0.000238340096548
294031,0.000297981680816
frey99estimating,0.000274125047109
burke01salticus,0.000238340096548
radev02probabilistic,0.000536201883759
wood00overview,0.000822134526359
294039,0.000856098061579
487698,0.000242550090732
1625,0.000313203312959
157013,0.00045304979991
5188,0.000281282037221
godbole01document,0.000553398377356
bush01styx,0.000377824632067
chen01txnwrap,0.000309909997669
538839,0.00059567001094
22187,0.000301107691311
levene99probabilistic,0.000238340096548
tsoumakas01fuzzy,0.000347116831506
cacheda01superimposing,0.000238340096548
cardie99guest,0.000238340096548
cho00estimating,0.000281702468566
dipasquo98using,0.000245743879423
532865,0.000488514782973
460350,0.000527762165025
171304,0.000238340096548
303350,0.000869372099917
allen99control,0.000238340096548
schmidt01how,0.000623484359974
531713,0.00118606970679
157253,0.000238340096548
menczer01evaluating,0.000245013936358
grundy01developing,0.000238340096548
dunlop00development,0.000238340096548
bardram97plans,0.000238340096548
284772,0.000828605366569
